2020-09-28T23:54:01.000Z	1310729506156687360	how do you plan a wedding ? cause i’m going to need help 😅	{'place_id': 'c418b0c82daabc44'}
2020-09-30T01:56:09.000Z	1311122631836545025	  How is Chris Wallace sane after monitoring that debate??  I want to take him out for a drink!	{'place_id': '01a9a39529b27f36'}
2020-09-30T01:45:30.000Z	1311119953156804610	 Lmaooo FR TRUMP DONT KNOW PPL ARE PARTYING AND EATING OUT	{'place_id': '00c39537733fa112'}
2020-09-30T01:29:35.000Z	1311115947550408706	We’re gonna need that guy that carried away Fredo’s screaming wedding date to carry Trump 	{'place_id': '01a9a39529b27f36'}
2020-09-30T01:24:37.000Z	1311114697337442306	the wedding scene from crazy rich asians is by far the best	{'place_id': '002e24c6736f069d'}
2020-09-30T00:37:13.000Z	1311102765754732549	Should've gone to a bar to see this debate 🤷🏻‍♀️	{'place_id': '00c39537733fa112'}
2020-09-30T00:06:58.000Z	1311095152673423366	 you fucking fat sack of shit. GO TO THE GYM	{'place_id': '011add077f4d2da3'}
2020-10-03T23:35:14.000Z	1312536720164835329	by which I mean that the gig itself was fiNE like it’s a wedding whateverbut the pandemic part of the gig!!!! Was not fine!!!!!!	{'place_id': '8da7a05f8a865e05'}
2020-10-03T23:19:50.000Z	1312532843042463745	 No! Wait who shot the wedding?!	{'place_id': '011add077f4d2da3'}
2020-10-03T23:15:03.000Z	1312531640296431616	Shoutout to  and Chelsea for cancelling their wedding and not giving everyone a life threatening disease 	{'place_id': '01a9a39529b27f36'}
2020-10-03T23:13:35.000Z	1312531272170790912	The GOP has remixed the Red Wedding 😭	{'place_id': '01a9a39529b27f36'}
2020-10-03T22:51:34.000Z	1312525732350844928	literally love eating out ny	{'place_id': '01a9a39529b27f36'}
2020-10-03T22:41:59.000Z	1312523319304830977	I love that my birthday is the Obama's wedding anniversary	{'place_id': '01a9a39529b27f36'}
2020-10-03T22:29:04.000Z	1312520069151219712	TRiED TO GO TO CHURCH BUT iM TOO FLY	{'place_id': '01a9a39529b27f36'}
2020-10-03T22:15:40.000Z	1312516697996238849	  A wedding??? Is it authorized with this resurgence? Stay safe!	{'place_id': '01a9a39529b27f36'}
2020-10-03T22:07:43.000Z	1312514696012947456	My cousin postponed her wedding twice, my friends tested positive and SO many people lost so many people. It’s just the height of insensitivity and cruelty. 	{'place_id': '01a9a39529b27f36'}
2020-10-03T22:07:25.000Z	1312514619764686848	Welcome to the party 🥰 	{'place_id': '00c39537733fa112'}
2020-10-03T21:38:29.000Z	1312507337609867264	I went on a date last night and accidentally ordered/drank a whole bottle of wine lmao. I think I scared him not gon front	{'place_id': '00c39537733fa112'}
2020-10-03T21:31:38.000Z	1312505616942813184	     0 0 0 action limousine inc @ Cranford, New Jersey 	{'coordinates': {'type': 'Point', 'coordinates': [-74.3017, 40.6575]}, 'place_id': 'de7b13455f6b23f3'}
2020-10-03T21:17:56.000Z	1312502168352555011	 This response compared to the movies in the replies sckdwkqkqxk (I’m with you tho, SADATAY)	{'place_id': '002e24c6736f069d'}
2020-10-03T21:13:33.000Z	1312501065334448134	anyone got any advice on how to make irl friends in a big ass city when there’s no like central meetup places (like arcades) where i’d be able to see people?	{'place_id': '01a9a39529b27f36'}
2020-10-03T20:39:13.000Z	1312492422832611329	I love that my friends think of me whenever they go shopping 😭 	{'place_id': 'b046074b1030a44d'}
2020-10-03T20:19:28.000Z	1312487453572227072	 Thank you. That reminds me, in 0, I went to a meetup in Facebook’s NYC office and signed something promising not to take photos of the whiteboards. I’m not sure I’m even allowed to tell you this.	{'place_id': '011add077f4d2da3'}
2020-10-03T19:50:27.000Z	1312480150055837696	it’s an “indoor, socially distanced wedding” and I have to play canon in d for the processional, is this arguably the worst possible scenario?  Yes!	{'place_id': '01a9a39529b27f36'}
2020-10-03T19:48:57.000Z	1312479773285785602	hahahahaHAHAHAHAHAHA my first in person gig since March is a wedding & the MTA made me miss my LIRR train, I have to wait in Penn for an hour and I’m goING TO SCREAMMMMMMM	{'place_id': '01a9a39529b27f36'}
2020-10-03T19:38:37.000Z	1312477175413522432	 Thx you for the blessings. It was my daughter's Holy Communion, not her wedding lol. Thx you though	{'place_id': '00c39537733fa112'}
2020-10-03T19:10:13.000Z	1312470024779522052	Daisy Design Skater DressAvailable for purchase at                      	{'place_id': '01a9a39529b27f36'}
2020-10-03T18:32:18.000Z	1312460484893765632	Happy 0th Wedding Anniversary! 🖤    @ New York, New York 	{'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}, 'place_id': '01a9a39529b27f36'}
2020-10-03T17:08:28.000Z	1312439387242721280	 Go to a Concert Hopefully 🤞	{'place_id': '00c55f041e27dc51'}
2020-10-03T16:59:17.000Z	1312437077665955841	 It’s all about the party!  We had a great wedding (0 years next month and wanted to be at Manilow in Vegas) and the dressing up and party were so much fun. Wait and have your fabulous celebration- it will be worth it!	{'place_id': '1e11d8be00564690'}
2020-10-03T16:53:05.000Z	1312435513916227584	I have 0 birthdays to celebrate this month, a wedding, and my boards.	{'place_id': '96ddfc4bf2f1a80c'}
2020-10-03T16:20:28.000Z	1312427306296774657	From the wedding or  & Qahir back in June. ⚡️ Lighting test.  .📸:  .  .  @ Brooklyn, New York 	{'coordinates': {'type': 'Point', 'coordinates': [-73.95, 40.65]}, 'place_id': '011add077f4d2da3'}
2020-10-03T15:40:02.000Z	1312417130395074560	Who started the rumor that this past week was the Republican Red Wedding 	{'place_id': '011add077f4d2da3'}
2020-10-03T15:29:14.000Z	1312414412653973504	  Rules were agreed upon for the debate. It wasn’t agreed that they would act like they do when at a restaurant. I haven’t been to a restaurant since March. I don’t want Covid so I’m not risking it.	{'place_id': 'ad8167d3716f2c8c'}
2020-10-03T15:02:37.000Z	1312407715050909697	Dance party on the block right by the church. Wedding, christening, something else? 	{'place_id': '01a9a39529b27f36'}
2020-10-03T15:02:15.000Z	1312407624701358080	I won’t be at my parents’ 0th wedding anniversary either.  	{'place_id': '011add077f4d2da3'}
2020-10-03T14:58:56.000Z	1312406790903037953	 Why she she snap like dis lol. She called and said don’t ask me on a date, say you’re intimidated by me and then ask me to my face to split the bill. Lol 	{'place_id': 'a227c629b631eea2'}
2020-10-03T14:24:41.000Z	1312398168773009409	 I am obsessed with all your podcasts. Congrats on your marriage! Beautiful day for a wedding.	{'place_id': '01a9a39529b27f36'}
2020-10-03T13:53:00.000Z	1312390196810440704	Absolutely obsessed with my small wedding makeup by the one and only  🤍🤍 make sure to follow her and subscribe to her channel!    0HR BRIDAL MAKEUP TRANSFORMATION ON MY CLIENT!! (quarantine bride small ...  via 	{'place_id': '00c39537733fa112'}
2020-10-03T13:32:02.000Z	1312384920782876673	someone give me a band so i could go shopping	{'place_id': '002e24c6736f069d'}
2020-10-03T13:14:45.000Z	1312380571922960388	I feel like I got hit by a bus. Wedding 0 today.	{'place_id': 'a7cdc3f10586dc66'}
2020-10-03T11:33:35.000Z	1312355110148861952	Reflecting on yesterday. It was incredible to have such an intimate wedding yesterday amongst everything happening in this world. Thank you all for your love & support. It made the day that much sweeter to be surrounded by so much love & kindness. Sending love to you all ❤️🥰 	{'place_id': 'c5e2e95296cb121d'}
2020-10-03T11:15:58.000Z	1312350678166183937	The Red Wedding 	{'place_id': '011add077f4d2da3'}
2020-10-03T05:05:20.000Z	1312257402700550145	I deadass be shopping in the men section when i go to the mall😂😂. Women clothing be cringy asffffff.	{'place_id': 'a64b09ad02cb5c61'}
2020-10-03T04:47:40.000Z	1312252956998279168	Happy 0th anniversary Jane and Jim!         @ The Empire Club 	{'coordinates': {'type': 'Point', 'coordinates': [-74.03659, 40.84218]}, 'place_id': 'eee6d4242f7819c2'}
2020-10-03T04:44:59.000Z	1312252283896434689	Need to take my ass to the gym 😭	{'place_id': '01a9a39529b27f36'}
2020-10-03T04:41:16.000Z	1312251346154926080	It’s the Republican Masque of the Red Death. The Republican Red Wedding would imply a meaningful and ambitious opposition party. 	{'place_id': '01a9a39529b27f36'}
2020-10-03T04:18:01.000Z	1312245496019398656	Yes, the events of American Murder: The family Next Door are horrible.. but... can we talk about how Dog Shit all the Wedding toasts were?	{'place_id': '011add077f4d2da3'}
2020-10-03T04:14:02.000Z	1312244496655175681	 k so when's the socially distanced cross country wedding 👀	{'place_id': '002e24c6736f069d'}
2020-10-03T03:23:19.000Z	1312231729495769089	Gotta get outta this funk 😪... going shopping tomorrow tho! ☺️	{'place_id': '011add077f4d2da3'}
2020-10-03T02:53:01.000Z	1312224104024625153	I just got called Manley on a date. Am I trade now and I didn’t know it?!	{'place_id': '011add077f4d2da3'}
2020-10-03T02:46:57.000Z	1312222581110513665	Red Wedding &lt; Rose Garden	{'place_id': '01a9a39529b27f36'}
2020-10-03T02:02:58.000Z	1312211510475681793	Today is like the Red Wedding for people that think polar bears deserve to die	{'place_id': '01a9a39529b27f36'}
2020-10-03T01:38:40.000Z	1312205393431392259	I think I just watched  Red Wedding! 	{'place_id': '5ed322907c4a363c'}
2020-10-03T01:32:24.000Z	1312203816943542272	ima take myself out on a date 😌	{'place_id': '858cec499f8adba6'}
2020-10-03T01:32:09.000Z	1312203755257954306	Goes to a restaurant once and gets three free tequila shots!!! Women are powerful!!!	{'place_id': '011add077f4d2da3'}
2020-10-03T01:31:15.000Z	1312203527339470848	havent been on a date in MADDDD long 😩🥴	{'place_id': '858cec499f8adba6'}
2020-10-03T01:17:09.000Z	1312199980434612224	  You know  and I will be there feeding you champagne at an hour that’s arguably too early to be drinking at your own wedding	{'place_id': 'e9143a85705b4d40'}
2020-10-03T00:24:58.000Z	1312186848760885249	Happy 0nd anniversary Lauren and Frank!          @ Upper Montclair Country Club NJ 	{'coordinates': {'type': 'Point', 'coordinates': [-74.17512625, 40.84769092]}, 'place_id': '7356b662670b2c31'}
2020-10-04T23:53:27.000Z	1312903693403123714	Them playing welcome to the party in powers latest episode 😢	{'place_id': '011add077f4d2da3'}
2020-10-04T23:43:30.000Z	1312901189676273666	The monsignor at the wedding i’m at went up to a kid with highlights and said “why do you have those what are you gay?” lol ?????	{'place_id': '01489e6d380fb511'}
2020-10-04T23:41:00.000Z	1312900558362210305	Me and my brother  on his wedding day, 0/0/0 @ Hackensack, New Jersey 	{'place_id': 'a64b09ad02cb5c61', 'coordinates': {'type': 'Point', 'coordinates': [-74.04805556, 40.88777778]}}
2020-10-04T23:18:16.000Z	1312894839059550208	Looking for a drink to warm you up?                	{'place_id': '00c39537733fa112'}
2020-10-04T22:39:52.000Z	1312885175840366592	Seven years late to the party but ONLY LOVERS LEFT ALIVE is so good it could be the last vampire story we ever get and I’d be fine with that. Good thing I’m working on a vampire thing...	{'place_id': '00c55f041e27dc51'}
2020-10-04T22:32:41.000Z	1312883367982100484	On a date kinda nervous 😬 😂😂	{'place_id': '01a9a39529b27f36'}
2020-10-04T22:21:37.000Z	1312880582867775489	. went full Red Wedding this week. Wow.	{'place_id': 'a7cdc3f10586dc66'}
2020-10-04T22:17:55.000Z	1312879649593188352	Took my husband out on a date to MoMA on this beautiful Sunday and was pleasantly surprise by the health protocol compliance of the museum and attendees. 	{'place_id': '00c39537733fa112'}
2020-10-04T22:02:58.000Z	1312875889265389568	Why even bother going to a party when I can’t drink or eat this detox sucks 😭😭	{'place_id': '00ca6959663f6d44'}
2020-10-04T21:55:48.000Z	1312874084804554752	Went on a date, it was cute. 	{'place_id': '00c39537733fa112'}
2020-10-04T21:54:08.000Z	1312873663734177794	I'm at a wedding but I HAVE to send a birthday s/o to  who is an incredible professional and an even better human. Hope the  can give you some happy content for the late newscast!	{'place_id': 'd0e8df0d2ae26e16'}
2020-10-04T21:51:52.000Z	1312873094449631235	Small wedding, MONTH long honeymoon. We going on a world tour baby.	{'place_id': '011add077f4d2da3'}
2020-10-04T21:46:08.000Z	1312871653257379840	I miss going to the movies	{'place_id': 'b046074b1030a44d'}
2020-10-04T21:08:39.000Z	1312862218271293440	I got asked out on a date by a Pomeranian owning libertarian today so idk what new low point my life is going for.	{'place_id': '01a9a39529b27f36'}
2020-10-04T21:08:10.000Z	1312862098213556229	Keep your loved ones close. 🥰(First time modeling my late father’s watch and wedding ring.)🐶   @ Drift In 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.0100371, 40.7325181]}}
2020-10-04T20:56:29.000Z	1312859156743958532	Here’s our wedding! We were two 🏳️‍🌈 that day back in 0! And going strong today!!!!!!😁🥰    	{'place_id': '01a9a39529b27f36'}
2020-10-04T20:35:12.000Z	1312853801985024001	I swear, the day I start planning my wedding people are going to come out of no where expecting an invitation & that’s the day I’ll be taking interviews resumes excepted in my inbox. 	{'place_id': 'f97108ab3c4a42ed'}
2020-10-04T20:11:49.000Z	1312847918265704451	To the mall to look at boots and shoes maybe a gun I already got the hammer @ Triple Crown Diner 	{'place_id': '00c39537733fa112', 'coordinates': {'type': 'Point', 'coordinates': [-73.71711, 40.72664]}}
2020-10-04T19:15:40.000Z	1312833786866958342	I know I’m late to the party, but Cathy Park Hong is killing this BKBF panel on borders.	{'place_id': '00c39537733fa112'}
2020-10-04T19:14:06.000Z	1312833393055457281	 In which case I think MGM/Uni are being unfairly blamed. What is about to happen to the movies business would have happened anyway -- COVID has just pressed fast-forward.	{'place_id': '011add077f4d2da3'}
2020-10-04T19:01:32.000Z	1312830230462189569	 Most people say “that stupid” because they never really loved the person. I’m still friends with al but one ex, because we built a friendship before the relationship. I was part of one of my exs wedding. So your a person with a sense of compassion.	{'place_id': '01a9a39529b27f36'}
2020-10-04T18:50:16.000Z	1312827393481080834	 lol she said she didn’t go to the gym either	{'place_id': '002e24c6736f069d'}
2020-10-04T18:14:43.000Z	1312818448771284993	Someone tell my man I’ve caught the bouquet at every single wedding I’ve been to	{'place_id': '00c39537733fa112'}
2020-10-04T17:52:58.000Z	1312812973908426759	 Small sample size but my 0 year old son misses going to the movies quite a bit.	{'place_id': '82a4f68b3d515bec'}
2020-10-04T17:50:09.000Z	1312812265746444288	 You made the responsible decision. Why the rush for the wedding that endangers others? They sound like selfish people.	{'place_id': '01a9a39529b27f36'}
2020-10-04T17:48:56.000Z	1312811959117586433	Went on a date last night for the first time since March...and good news, I still got it!	{'place_id': '011add077f4d2da3'}
2020-10-04T17:43:11.000Z	1312810513571643393	Stuck between I wanna go to the gym before they close at 0pm and in need 0h more hours of sleep	{'place_id': '002e24c6736f069d'}
2020-10-04T17:14:35.000Z	1312803315563069440	 our wedding in Palm Springs featured in Martha Stewart weddings 	{'place_id': '01a9a39529b27f36'}
2020-10-04T15:51:40.000Z	1312782449336872960	Here I am officiating at my favorite  wedding on NYE 0. 	{'place_id': '38718ccc91e76508'}
2020-10-04T15:50:24.000Z	1312782128078303235	finally made it back to the gym but working out with this mask on is a blow	{'place_id': '114f802a93141000'}
2020-10-04T15:39:59.000Z	1312779508034961408	 Watched the   and  debate I haven’t seen such a slaughter since the Game of Thrones Red Wedding - Jamie took this debate as seriously as we all should take COVID. Vote for healthcare & protecting America and vote for Jaime! 	{'place_id': '01a9a39529b27f36'}
2020-10-04T15:33:53.000Z	1312777971405647874	 I also saw Trump was all over the state. I hope you are all holding tight bubbles, not eating out, and not traveling outside your communities. You definitely had a super spreader running amok. And maybe all precautions are/were taken. Could we just start leading w/that?	{'place_id': '01a9a39529b27f36'}
2020-10-04T14:14:21.000Z	1312757958372208641	Can Horses on the stable be the first dance at the wedding?	{'place_id': '00c39537733fa112'}
2020-10-04T14:06:06.000Z	1312755881872896001	I did really bad this weekend . Guess I gotta go to the gym huh 🥴	{'place_id': 'fa3435044b52ecc7'}
2020-10-04T12:22:09.000Z	1312729722825199618	 That woman who got RBG to officiate her wedding actually caused all these RNC senior people to all get the Rona	{'place_id': '011add077f4d2da3'}
2020-10-04T11:22:20.000Z	1312714668184657921	Will they send a pastor to Walter Reed to provide a church service for Trump today? I know he goes to church every Sunday before golfing. He loves God so much.	{'place_id': '01a9a39529b27f36'}
2020-10-04T04:59:30.000Z	1312618326644924417	Yo the wedding planner ??? 	{'place_id': '011add077f4d2da3'}
2020-10-04T04:57:09.000Z	1312617732962234369	 At first glance it looks like you’re wearing a wedding gown & veil.👰🏽	{'place_id': '01a9a39529b27f36'}
2020-10-04T04:21:20.000Z	1312608719063199745	Watched the   and  debate I haven’t seen such a slaughter since the Game of Thrones Red Wedding - Jamie is taking this debate as seriously as we all should take COVID. Vote for healthcare & protecting America and vote for Jaime! 	{'place_id': '01a9a39529b27f36'}
2020-10-04T04:05:07.000Z	1312604636604444672	Idc if I brought my shawty to the party she betta show me why I’m taking her back home 😍 	{'place_id': '011add077f4d2da3'}
2020-10-04T03:41:54.000Z	1312598796543709184	   I haven’t seen such a slaughter since the Game of Thrones Red Wedding - Lindsey didn’t know what hit him -   is taking this debate as seriously as we all should take COVID. Vote for science, healthcare & protecting America and vote for Jaime! 	{'place_id': '01a9a39529b27f36'}
2020-10-04T03:29:29.000Z	1312595671837536258	I cringe thinking about all of my NYC dates. The last one I had was some dude I met off of Twitter who invited me out for a drink and I’m convinced he was trying to recruit me for his religious cult. That was last summer. 	{'place_id': '00c39537733fa112'}
2020-10-04T03:12:31.000Z	1312591403256512512	If I’m posting in stories:A. It’s birthday season (Libra)B. It’s wedding season C. I have a crushD. All of the above	{'place_id': 'c2800db81ba22abc'}
2020-10-04T02:47:35.000Z	1312585125633368065	When I get back to Ghana, I’ll have to take Malik ofori out on a date. He’s too kind 🥰	{'place_id': 'fa3435044b52ecc7'}
2020-10-04T02:42:47.000Z	1312583920131637255	 All pods prior to May 0 have disappeared from the Apple Store feed. Sounds like something similar is happening on Spotify. Can you fix? I’d hate to think I watched “My Best Friend’s Wedding” for nothing.	{'place_id': '01a9a39529b27f36'}
2020-10-04T02:33:01.000Z	1312581462529630208	 To go on a date with me	{'place_id': '002e24c6736f069d'}
2020-10-04T02:24:36.000Z	1312579343550353408	 Oh, please don’t go to church. Have you ever seen those charts that rank activities from highest risk to lowest? Indoor restaurants & church are the highest. Because you’re indoors and close together for an extended period of time. Singing also not good. Can you do zoom church?	{'place_id': '01a9a39529b27f36'}
2020-10-04T01:16:39.000Z	1312562243918323713	     0 0 0 Action Limousine inc 	{'place_id': 'dfa88de1ece1a505'}
2020-10-04T01:15:56.000Z	1312562062254632965	    0 0 0 Action Limousine inc 	{'place_id': 'dfa88de1ece1a505'}
2020-10-04T01:05:56.000Z	1312559545781309440	      0 0 0 Action Limousine inc 	{'place_id': 'dfa88de1ece1a505'}
2020-10-04T00:32:36.000Z	1312551158435713025	     0 0 0 Action Limousine inc	{'place_id': 'dfa88de1ece1a505'}
2020-10-02T23:18:14.000Z	1312170052431482881	Come get a haircut amidst our Hairrari garden! 🌿🍃🌾 Catch Ellie in East Village Sun-Wed! @ Hairrari East Village 	{'coordinates': {'type': 'Point', 'coordinates': [-73.99023, 40.72414]}, 'place_id': '01a9a39529b27f36'}
2020-10-02T16:58:26.000Z	1312074474779484161	To get a haircut or not 🤔	{'place_id': '01a9a39529b27f36'}
2020-10-03T23:16:24.000Z	1312531980609708032	I didn’t get a haircut when I could and now I feel the haircut window is closing	{'place_id': '01a9a39529b27f36'}
2020-10-03T15:52:15.000Z	1312420207646912512	every time I get a haircut, I promise you I don’t know how to act😂🖤. 	{'place_id': 'fa3435044b52ecc7'}
2020-10-03T13:26:08.000Z	1312383436070551553	I wanna go bowling smh	{'place_id': '01a9a39529b27f36'}
2020-10-03T04:12:26.000Z	1312244092114554885	I want to go bowling soon	{'place_id': '002e24c6736f069d'}
2020-10-03T02:17:12.000Z	1312215093933867008	where were these feelings when they protested to get a haircut 🤔 	{'place_id': '011add077f4d2da3'}
2020-10-04T21:25:35.000Z	1312866481231855627	I wanna go bowling.	{'place_id': 'fa3435044b52ecc7'}
2020-10-04T12:03:07.000Z	1312724932351201282	Everyone in my lab came together and got me a card, a home made body scrub, and a gift certificate to a spa, these people really love me 😩 They said it was because I work so hard at work, and they wanted to do something nice for me. I literally have the best job & coworkers ever	{'place_id': '4788f93db732fe58'}
2020-09-28T23:43:54.000Z	1310726959828213761	     To Mr. Rump We sayAuf WiedersehenOver 0 cities and Townswere up in flames in America0 0 + Covid-0 deaths KRAZY KILLER KOPSstill out there. BASKET CASE Unfit  Impeached President Our Gathering occuredin the streets of AmericaCoast to coast.North to South. 	{'place_id': '11dbcad94115a000'}
2020-09-28T20:56:06.000Z	1310684735191089152	 super foodtown in washington heights was a gay gathering place apparently	{'place_id': '01a9a39529b27f36'}
2020-09-28T19:26:27.000Z	1310662170724761600	i think i wanna have a small gathering of 0 for halloween with weed and liquor	{'place_id': 'fa3435044b52ecc7'}
2020-09-28T18:25:21.000Z	1310646795974868994	"These words from Dr. Greg Harte's Sunday gathering talk titled ""Getting out of hell"" resonates with me. What do you think?            "	{'place_id': '7d8c822c87fb44a2'}
2020-09-28T16:43:23.000Z	1310621133998354435	Let’s go swimming bitches   	{'place_id': '002e24c6736f069d'}
2020-09-28T12:36:01.000Z	1310558884822749186	               0 interests 0 tagsBitcoinPodcastingReadingWritingMagic: The Gathering HockeyArmand Rosamilia      	{'place_id': '7c09539af94ab80b'}
2020-09-28T02:38:53.000Z	1310408610506305536	 0. Feature ideation / Gathering reqs (with stakeholders)0. Feature definition (with dev/design/POs)0. Feature training (with users)0. Interacting with clients / Looking for user pain points to enhance0. Managing product roadmap	{'place_id': '01a9a39529b27f36'}
2020-09-29T21:56:15.000Z	1311062259213512713	 Every family gathering they made me feel like family. Loved me because I was a NYC guy in LA. We would argue about LA pizza. Great people	{'place_id': '011add077f4d2da3'}
2020-09-29T15:36:46.000Z	1310966756672966659	The fact that I can't find anywhere that has an indoor pool for me to go swimming REALLY makes me mad	{'place_id': '00c39537733fa112'}
2020-09-29T13:11:56.000Z	1310930311660941313	 improvising during selfie time 🤳.              	{'coordinates': {'type': 'Point', 'coordinates': [-73.76124, 40.69558]}, 'place_id': '00c39537733fa112'}
2020-09-29T12:41:44.000Z	1310922709367508993	Nine people at a  gathering is considered an “overflow” crowd!!! 	{'place_id': '684ceb6509d97b6c'}
2020-09-30T21:31:30.000Z	1311418416595693569	These new Walking Dead-themed magic the gathering cards are contenders for the most “Thanks, I hate it” product I’ve ever seen.  	{'place_id': '01a9a39529b27f36'}
2020-09-30T18:17:25.000Z	1311369573355094016	Orthodox Jews appear to ignore social distancing during mass gathering in Brooklyn - 	{'place_id': '011add077f4d2da3'}
2020-09-30T16:41:19.000Z	1311345392676728835	 I hear that. I live in Kensington, and there’s a lot of mask, uh, shall we say carelessness, not just in the Orthodox community. But (and this is not from my observation) the least mask wearing and the most social gathering is in Borough Park, Midwood, Kensington, Gravesend...	{'place_id': '011add077f4d2da3'}
2020-09-30T13:40:16.000Z	1311299827435794432	  Agree in principle as nothing compares to advice from those that have climbed the mountain you’re looking to navigate.  But gathering diverse points of view can be useful, as sometimes the beginners mind can help you see something you hadn’t considered.  What do you think?	{'place_id': '01a9a39529b27f36'}
2020-09-30T11:09:42.000Z	1311261934931542018	Last night was the best family gathering in years...  Uncles Donald and Joe really showed up with their best.	{'place_id': 'b6f395ab4c5d530d'}
2020-09-30T00:25:03.000Z	1311099706207068166	Harlem, let’s break bread... gathering of neighbors and friends next weekend. Free food, safe and socially distanced, 0-0pm in St. Nicholas park (at 0th st). Sign up for day of updates or to volunteer at  (link in bio)    	{'place_id': '01a9a39529b27f36'}
2020-10-01T17:56:31.000Z	1311726704344412161	"   Trump should cancel these so-called White House ""press briefings"".They're being used as ""ammo gathering"" sessions, and don't benefit the American people."	{'place_id': 'a227c629b631eea2'}
2020-10-01T17:54:21.000Z	1311726158971576320	"  Trump should cancel these so-called White House ""press briefings"".They're being used as ""ammo gathering"" sessions, and don't benefit the American people."	{'place_id': 'a227c629b631eea2'}
2020-10-01T17:53:45.000Z	1311726008672935938	"  Trump should cancel these so-called White House ""press briefings"".They're being used as ""ammo gathering"" sessions, and don't benefit the American people."	{'place_id': 'a227c629b631eea2'}
2020-10-01T17:51:51.000Z	1311725528123166722	"  Trump should cancel these so-called White House ""press briefings"".They're being used as ""ammo gathering"" sessions, and don't benefit the American people."	{'place_id': 'a227c629b631eea2'}
2020-10-01T17:50:14.000Z	1311725124396167168	"  Trump should cancel these so-called White House ""press briefings"".They're being used as ""ammo gathering"" sessions, and don't benefit the American people."	{'place_id': 'a227c629b631eea2'}
2020-10-01T15:36:46.000Z	1311691533314392066	Drinks calming tea. Lights one.Listings to Linkin Park en route to massage appointment. 	{'place_id': '01a9a39529b27f36'}
2020-10-01T14:28:13.000Z	1311674284926996486	“I am addressing this historic gathering as the first female President of Ethiopia is indeed symbolic of the remarkable progress that we have made in promoting gender equality and women’s empowerment in Ethiopia” President Sahle-Work at U.N Beijing +0 General Assembly on Women! 	{'place_id': '01a9a39529b27f36'}
2020-10-01T14:09:36.000Z	1311669597251215360	#中秋節快樂🥮  🌕Happy mid-Autumn festival #🌕 🌝#🥮  🥮#團圓感恩和祈禱、 and 🙏 #月餅吃起來 #月餅節快樂#黃曼華  	{'place_id': '00c39537733fa112'}
2020-10-01T11:45:05.000Z	1311633228483252224	 I saw a large gathering of orthodox Jews davening on Eastern Parkway last week. Maybe two or three masks. Yes, this was outside, but still.	{'place_id': '011add077f4d2da3'}
2020-10-01T10:15:38.000Z	1311610718983270400	New York Post : Orthodox Jews appear to ignore social distancing during mass gathering in Brooklyn.via 	{'place_id': '6ea95c38a0f6ebfe'}
2020-10-01T01:11:36.000Z	1311473806448492546	The  is so round & big tonight. Tomorrow is the Mid-Autumn Festival, what are you going to do? BBQ, moon cakes,  & moon watching?The  festival celebrates three fundamental concepts that are closely connected,、 and 🙏 	{'place_id': '00c39537733fa112'}
2020-10-02T17:35:41.000Z	1312083847039922177	Superspreader gathering, woohoo. Lee hugging everyone. Stealth Hicks must be there somewhere too? 	{'place_id': 'e363ac0012f77f07'}
2020-10-02T13:16:06.000Z	1312018522210545665	 It's not nice to piss off the Notorious RBG, even in the afterlife! 	{'place_id': '01a9a39529b27f36'}
2020-10-02T10:24:16.000Z	1311975278248427520	It figures the White House is totally unprepared for Shirkers infection. He was busy not wearing masks and gathering around crowds as well as encouraging lax behavior.  funniest shit I've heard in this lifetime.	{'place_id': '00c55f041e27dc51'}
